,Common Name,Animalia_Link,Kingdom,Phylum,Class,Order,Family,Genus,SPECIES,Continents,Countries,Regions,Biome,Lifestyle,Seasonal behavior,Ref,Subclass,Infraclass,Superorder,Subcontinents,Group name,Suborder,Subfamily,Introduced Countries,Islands,Oceans,Seas,Tribe,SUBSPECIES OF
0,rivolis-hummingbird,https://animalia.bio/rivolis-hummingbird/,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Eugenes,Eugenes fulgens,North America,"Costa Rica,",,"Forest,Mountains","Terrestrial, ,Oviparous",Migrating,"https://en.wikipedia.org/wiki/Rivoli's_hummingbird,https://www.iucnredlist.org/species/22687746/93167178,https://xeno-canto.org/610096",,,,,,,,,,,,,
0,roadside-hawk,https://animalia.bio/roadside-hawk/,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Rupornis,Rupornis magnirostris,"South America,",North America,"Belize,","Anthropogenic biome,Forest,Savanna,Shrubland,Urban wildlife,Rainforest","Terrestrial, ,Oviparous, ,Altricial, ,Soaring",Not a migrant,"https://en.wikipedia.org/wiki/Roadside_hawk,https://www.iucnredlist.org/species/22695880/168800737,https://xeno-canto.org/706973",,,,,,,,,,,,,
0,robertss-warbler,https://animalia.bio/robertss-warbler/,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Oreophilais,Oreophilais robertsi,Africa,"Mozambique,",,"Freshwater,Anthropogenic biome,Forest,Rocky areas,Shrubland,Wetlands,Mountains",,,"https://en.wikipedia.org/wiki/Roberts's_warbler,https://www.iucnredlist.org/species/22713663/94385288,https://xeno-canto.org/113132",,,,,,,,,,,,,
0,robin-accentor,https://animalia.bio/robin-accentor/,Animalia,Chordata,Aves,Passeriformes,Prunellidae,Prunella,Prunella rubeculoides,Asia,"China,",,"Freshwater,Rocky areas,Shrubland,Wetlands,Grassland,Mountains","Terrestrial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Robin_accentor,https://www.iucnredlist.org/species/22718624/94589670",,,,,,,,,,,,,
0,robust-whiteeye,https://animalia.bio/robust-whiteeye/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,robust-woodpecker,https://animalia.bio/robust-woodpecker/,Animalia,Chordata,Aves,Piciformes,Picidae,Campephilus,Campephilus robustus,South America,"Argentina,",,"Forest,Mountains",,,"https://en.wikipedia.org/wiki/Robust_woodpecker,https://www.iucnredlist.org/species/22681399/92904550,https://xeno-canto.org/705847",,,,,,,,,,,,,
0,rock-bunting,https://animalia.bio/rock-bunting/,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza cia,"Europe,","Asia,",Africa,"Anthropogenic biome,Forest,Rocky areas,Shrubland,Mountains","Terrestrial, ,Oviparous",Migrating,"https://en.wikipedia.org/wiki/Rock_bunting,https://www.iucnredlist.org/species/22720894/111134095,https://xeno-canto.org/706373",,,,,,,,,,,,,
0,rock-bush-quail,https://animalia.bio/rock-bush-quail/,Animalia,Chordata,Aves,Galliformes,Phasianidae,Perdicula,Perdicula argoondah,Asia,India,,"Grassland,Shrubland,Rocky areas","Terrestrial, ,Oviparous, ,Precocial",Not a migrant,"https://en.wikipedia.org/wiki/Rock_bush_quail,https://www.iucnredlist.org/species/22679002/92797941,https://xeno-canto.org/256682",,,,,,,,,,,,,
0,rock-dove,https://animalia.bio/rock-dove/,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,Columba livia,"Asia,","Africa,",,"Anthropogenic biome,Rocky areas,Caves,Agricultural","Terrestrial, ,Arboreal, ,Altricial, ,Cosmopolitan, ,Oviparous, ,Gliding",Not a migrant,"https://en.wikipedia.org/wiki/Rock_dove,http://www.iucnredlist.org/details/22690066/0,https://xeno-canto.org/705769",,,,"Europe,","dole, dule, flight",,,"Oceania,",,,,,
0,rock-earthcreeper,https://animalia.bio/rock-earthcreeper/,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Ochetorhynchus,Ochetorhynchus andaecola,South America,"Chile,",,"Grassland,Rocky areas,Shrubland,Mountains",,,"https://en.wikipedia.org/wiki/Rock_earthcreeper,https://www.iucnredlist.org/species/22702046/93858235,https://xeno-canto.org/273078",,,,,,,,,,,,,
0,rock-firefinch,https://animalia.bio/rock-firefinch/,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Lagonosticta,Lagonosticta sanguinodorsalis,Africa,Nigeria,,"Grassland,Shrubland,Agricultural,Anthropogenic biome,Forest,Mountains,Rocky areas,Savanna",,,"https://en.wikipedia.org/wiki/Rock_firefinch,https://www.iucnredlist.org/species/22728552/111143926,https://xeno-canto.org/617892",,,,,,,,,,,,,
0,rock-kestrel,https://animalia.bio/rock-kestrel/,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco rupicolus,,"Angola,",,"Grassland,Rocky areas",Oviparous,,"https://en.wikipedia.org/wiki/Rock_kestrel,https://xeno-canto.org/280308",,,,,,,,,,,,,
0,rock-martin,https://animalia.bio/rock-martin/,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Ptyonoprogne,Ptyonoprogne fuligula,Africa,"South Africa,","Angola,","Freshwater,Anthropogenic biome,Desert,Forest,Grassland,Rocky areas,Savanna,Shrubland,Wetlands,Caves and Subterranean Habitats,Mountains","Terrestrial, ,Oviparous, ,Burrowing, ,Gliding",Migrating,"https://en.wikipedia.org/wiki/Rock_martin,https://www.iucnredlist.org/species/104005679/94325303,https://xeno-canto.org/347022",,,,,,,,,,,,,
0,rock-parrot,https://animalia.bio/rock-parrot/,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Neophema,Neophema petrophila,,,,"Forest,Intertidal zone,Rocky areas,Shrubland,Coastal,Marine,Agricultural,Anthropogenic biome,Dunes,Estuaries","Terrestrial, ,Oviparous, ,Arboreal, ,Burrowing",Not a migrant,"https://en.wikipedia.org/wiki/Rock_parrot,https://www.iucnredlist.org/species/22685200/93063016",,,,,,,,,,,,,
0,rock-partridge,https://animalia.bio/rock-partridge/,Animalia,Chordata,Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,Europe,"France,","Austria,","Forest,Shrubland,Rocky areas","Terrestrial, ,Oviparous, ,Precocial",Partially migrant,"https://en.wikipedia.org/wiki/Rock_partridge,https://www.iucnredlist.org/species/22678684/183062253,https://xeno-canto.org/669771",,,,,,,,"Albania,",,,,,
0,rock-pratincole,https://animalia.bio/rock-pratincole/,Animalia,Chordata,Aves,Charadriiformes,Glareolidae,Glareola,Glareola nuchalis,Africa,"Equatorial Guinea,",,"Freshwater,Wetlands,Coastal,Anthropogenic biome,Marine,Neritic zone,Rocky areas","Terrestrial, ,Congregatory, ,Oviparous, ,Precocial, ,Territorial",Migrating,"https://en.wikipedia.org/wiki/Rock_pratincole,https://www.iucnredlist.org/species/22694144/93440927,https://xeno-canto.org/465681",,,,,,,,,,,,,
0,rock-ptarmigan,https://animalia.bio/rock-ptarmigan/,Animalia,Chordata,Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"North America,",Asia,Central Asia,"Tundra,Grassland,Mountains,Rocky areas","Terrestrial, ,Gliding, ,Precocial, ,Oviparous, ,Territorial",Altitudinal Migrant,"https://en.wikipedia.org/wiki/Rock_ptarmigan,https://www.iucnredlist.org/species/22679464/113623562,https://xeno-canto.org/674768",,,,"Europe,",,,,"East Asia,",,,,,
0,rock-sandpiper,https://animalia.bio/rock-sandpiper/,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris ptilocnemis,"North America,",Asia,,"Freshwater,Grassland,Intertidal zone,Wetlands,Marine,Rocky areas,Tundra","Terrestrial, ,Congregatory, ,Oviparous, ,Precocial, ,Wading bird",Migrating,"https://en.wikipedia.org/wiki/Rock_sandpiper,https://www.iucnredlist.org/species/22693424/131929912,https://xeno-canto.org/406192",,,,,,,,,,,,,
0,rock-shag,https://animalia.bio/rock-shag/,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Leucocarbo,Phalacrocorax magellanicus,South America,"Chile,","Argentina,","Neritic zone,Coastal,Marine,Rocky areas","Terrestrial, ,Congregatory, ,Oviparous",Migrating,"https://en.wikipedia.org/wiki/Rock_shag,https://www.iucnredlist.org/species/22696883/133572123,https://xeno-canto.org/89428",Neornithes,Neognathae,Neoaves,,,,,,,,,,
0,rock-sparrow,https://animalia.bio/rock-sparrow/,Animalia,Chordata,Aves,Passeriformes,Passeridae,Petronia,Petronia petronia,"Europe,","Asia,",Africa,"Anthropogenic biome,Grassland,Rocky areas,Mountains","Terrestrial, ,Oviparous, ,Altricial","Partial Migrant, ,Altitudinal Migrant","https://en.wikipedia.org/wiki/Rock_sparrow,https://www.iucnredlist.org/species/22718307/88032500,https://xeno-canto.org/692717",,,,,,,,,"China,",,,,
0,rock-tapaculo,https://animalia.bio/rock-tapaculo/,Animalia,Chordata,Aves,Passeriformes,Rhinocryptidae,Scytalopus,Scytalopus petrophilus,South America,Brazil,"São Paulo,","Forest,Rocky areas,Shrubland,Mountains",,,"https://en.wikipedia.org/wiki/Rock_tapaculo,https://www.iucnredlist.org/species/22736340/119209596,https://xeno-canto.org/577547",,,,,,,,,,,,,
0,rock-wren,https://animalia.bio/rock-wren/,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Salpinctes,Salpinctes obsoletus,North America,"Costa Rica,",,"Rocky areas,Shrubland","Terrestrial,  ,Oviparous",Migrating,"https://en.wikipedia.org/wiki/Rock_wren,https://www.iucnredlist.org/species/22711332/94289509,https://xeno-canto.org/701243",,,,,,,,,,,,,
0,rockefellers-sunbird,https://animalia.bio/rockefellers-sunbird/,Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Cinnyris,Cinnyris rockefelleri,Africa,DR Congo,,"Grassland,Shrubland,Forest,Mountains,Montane forest",,,"https://en.wikipedia.org/wiki/Rockefeller's_sunbird,https://www.iucnredlist.org/species/22717941/94558639",,,,,,,,,,,,,
0,rockloving-cisticola,https://animalia.bio/rockloving-cisticola/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rockrunner,https://animalia.bio/rockrunner/,Animalia,Chordata,Aves,Passeriformes,Macrosphenidae,Achaetops,Achaetops pycnopygius,Africa,"Angola,",,"Freshwater,Grassland,Rocky areas,Wetlands",,,"https://en.wikipedia.org/wiki/Rockrunner,https://www.iucnredlist.org/species/22714641/111074240,https://xeno-canto.org/622180",,,,,,,,,,,,,
0,rockwarbler,https://animalia.bio/rockwarbler/,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Origma,Origma solitaria,,Australia,,"Forest,Rocky areas,Shrubland,Caves and Subterranean Habitats,Woodland","Terrestrial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Rockwarbler,https://www.iucnredlist.org/species/22704516/93973568,https://xeno-canto.org/680800",,,,,,,,,,,,,
0,rodrigues-fody,https://animalia.bio/rodrigues-fody/,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Foudia,Foudia flavicans,Africa,Mauritius,,"Forest,Shrubland",,,"https://en.wikipedia.org/wiki/Rodrigues_fody,https://www.iucnredlist.org/species/22719159/94614670,https://xeno-canto.org/20759",,,,,,,,,,,,,
0,rodrigues-night-heron,https://animalia.bio/rodrigues-night-heron/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rodrigues-owl,https://animalia.bio/rodrigues-owl/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rodrigues-parrot,https://animalia.bio/rodrigues-parrot/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rodrigues-pigeon,https://animalia.bio/rodrigues-pigeon/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rodrigues-rail,https://animalia.bio/rodrigues-rail/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rodrigues-solitaire,https://animalia.bio/rodrigues-solitaire/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rodrigues-starling,https://animalia.bio/rodrigues-starling/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rodrigues-warbler,https://animalia.bio/rodrigues-warbler/,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Acrocephalus,Acrocephalus rodericanus,Africa,Mauritius,,"Shrubland,Agricultural,Anthropogenic biome",,,"https://en.wikipedia.org/wiki/Rodrigues_warbler,https://www.iucnredlist.org/species/22714874/94431545",,,,,,,,,,,,,
0,rolls-partridge,https://animalia.bio/rolls-partridge/,Animalia,Chordata,Aves,Galliformes,Phasianidae,Arborophila,Arborophila rolli,Asia,Indonesia,,Forest,,,"https://en.wikipedia.org/wiki/Roll's_partridge,https://www.iucnredlist.org/species/22732183/95043656",,,,,,,,,,,,,
0,romblon-hawkowl,https://animalia.bio/romblon-hawkowl/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rondônia-bushbird,https://animalia.bio/rondônia-bushbird/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rondonia-warbling-antbird,https://animalia.bio/rondonia-warbling-antbird/,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Hypocnemis,Hypocnemis ochrogyna,South America,"Bolivia,",,"Anthropogenic biome,Forest,Wetlands,Woodland",,,"https://en.wikipedia.org/wiki/Rondonia_warbling_antbird,https://www.iucnredlist.org/species/22735491/119113473,https://xeno-canto.org/655573",,,,,,,,,,,,,
0,rondonia-woodcreeper,https://animalia.bio/rondonia-woodcreeper/,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Lepidocolaptes,Lepidocolaptes fuscicapillus,South America,"Bolivia,",,"Anthropogenic biome,Forest",,,"https://en.wikipedia.org/wiki/Rondonia_woodcreeper,https://www.iucnredlist.org/species/103670637/104052365,https://xeno-canto.org/556386",,,,,,,,,,,,,
0,rook,https://animalia.bio/rook/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,roraiman-antbird,https://animalia.bio/roraiman-antbird/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,roraiman-antwren,https://animalia.bio/roraiman-antwren/,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Herpsilochmus,Herpsilochmus roraimae,South America,"Brazil,",,"Forest,Savanna,Mountains,Montane forest",,,"https://en.wikipedia.org/wiki/Roraiman_antwren,https://www.iucnredlist.org/species/22701574/93837192,https://xeno-canto.org/247178",,,,,,,,,,,,,
0,roraiman-barbtail,https://animalia.bio/roraiman-barbtail/,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Roraimia,Roraimia adusta,South America,"Brazil,",,"Forest,Mountains",,,"https://en.wikipedia.org/wiki/Roraiman_barbtail,https://www.iucnredlist.org/species/22702695/93886613,https://xeno-canto.org/22234",,,,,,,,,,,,,
0,roraiman-flycatcher,https://animalia.bio/roraiman-flycatcher/,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiophobus,Myiophobus roraimae,South America,"Ecuador,",,"Forest,Mountains,Montane forest","Terrestrial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Roraiman_flycatcher,https://www.iucnredlist.org/species/22699677/93743369,https://xeno-canto.org/542828",,,,,,,,,,,,,
0,roraiman-nightjar,https://animalia.bio/roraiman-nightjar/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,roraiman-warbler,https://animalia.bio/roraiman-warbler/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rose-robin,https://animalia.bio/rose-robin/,Animalia,Chordata,Aves,Passeriformes,Petroicidae,Petroica,Petroica rosea,,Australia,,"Anthropogenic biome,Forest,Savanna,Rainforest,Shrubland","Terrestrial, ,Oviparous",Migrating,"https://en.wikipedia.org/wiki/Rose_robin,https://www.iucnredlist.org/species/22704822/93986961,https://xeno-canto.org/640366",,,,,,,,,,,,,
0,roseate-spoonbill,https://animalia.bio/roseate-spoonbill/,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Platalea,Platalea ajaja,"North America,","Caribbean Islands,",,"Lakes,Mangrove,Wetlands,Freshwater,Neritic zone","Terrestrial, ,Arboreal, ,Wading birds, ,Shorebirds, ,Altricial, ,Gliding, ,Soaring birds, ,Congregatory, ,Oviparous, ,Precocial, ,Wading birds","Not a migrant, ,Migrating","https://en.wikipedia.org/wiki/Roseate_spoonbill,https://www.iucnredlist.org/species/22697574/93621961,https://xeno-canto.org/623963",Neornithes,Neognathae,Neoaves,South America,bowl,,,,,,,,
0,roseate-tern,https://animalia.bio/roseate-tern/,Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,Sterna dougallii,"North America,","South America,",,"Rock and ice,Intertidal zone,Estuaries,Neritic zone,Oceanic pelagic zone,Coastal,Marine","Terrestrial, ,Seabirds, ,Shorebirds, ,Precocial, ,Congregatory, ,Oviparous, ,Soaring, ,Seabirds",Migrating,"https://en.wikipedia.org/wiki/Roseate_tern,http://www.iucnredlist.org/details/22694601/0,https://xeno-canto.org/677423",,,,"Oceania,","ternery or ""U"" of terns, straightness",,,,,,,,
0,rosebellied-bunting,https://animalia.bio/rosebellied-bunting/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rosebreasted-chat,https://animalia.bio/rosebreasted-chat/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rosebreasted-grosbeak,https://animalia.bio/rosebreasted-grosbeak/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rosecollared-piha,https://animalia.bio/rosecollared-piha/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rosecrowned-fruit-dove,https://animalia.bio/rosecrowned-fruit-dove/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rosecrowned-parakeet,https://animalia.bio/rosecrowned-parakeet/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rosefaced-parrot,https://animalia.bio/rosefaced-parrot/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rosefronted-parakeet,https://animalia.bio/rosefronted-parakeet/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,roseringed-parakeet,https://animalia.bio/roseringed-parakeet/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rosethroated-becard,https://animalia.bio/rosethroated-becard/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rosethroated-tanager,https://animalia.bio/rosethroated-tanager/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rosss-goose,https://animalia.bio/rosss-goose/,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anser,Anser rossii,North America,"Mexico,",,"Freshwater,Anthropogenic biome,Grassland,Rocky areas,Wetlands,Tundra","Terrestrial, ,Congregatory, ,Oviparous, ,Precocial, ,Waterfowl",Migrating,"https://en.wikipedia.org/wiki/Ross's_goose,https://www.iucnredlist.org/species/22679909/92834499,https://xeno-canto.org/452083",,,,,,,,,,,,,
0,rosss-gull,https://animalia.bio/rosss-gull/,Animalia,Chordata,Aves,Charadriiformes,Laridae,Rhodostethia,Rhodostethia rosea,"Europe,","North America,",Asia,"Freshwater,Grassland,Neritic zone,Oceanic pelagic zone,Wetlands,Marine,Estuaries,Tundra","Terrestrial, ,Congregatory, ,Oviparous, ,Precocial, ,Soaring, ,Seabird",Migrating,"https://en.wikipedia.org/wiki/Ross's_gull,https://www.iucnredlist.org/species/22694476/168884321,https://xeno-canto.org/424282",,,,,,,,,,,,,
0,rosss-turaco,https://animalia.bio/rosss-turaco/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rosy-beeeater,https://animalia.bio/rosy-beeeater/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rosy-minivet,https://animalia.bio/rosy-minivet/,Animalia,Chordata,Aves,Passeriformes,Campephagidae,Pericrocotus,Pericrocotus roseus,Asia,"China,",,"Anthropogenic biome,Forest,Mountains","Terrestrial, ,Oviparous",Migrating,"https://en.wikipedia.org/wiki/Rosy_minivet,https://www.iucnredlist.org/species/22706728/130426419,https://xeno-canto.org/19828",,,,,,,,,,,,,
0,rosy-pipit,https://animalia.bio/rosy-pipit/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rosy-starling,https://animalia.bio/rosy-starling/,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Pastor,Pastor roseus,"Europe,",Asia,"China,","Anthropogenic biome,Grassland,Rocky areas,Savanna","Terrestrial, ,Oviparous",Migrating,"https://en.wikipedia.org/wiki/Rosy_starling,https://www.iucnredlist.org/species/22710881/87844468,https://xeno-canto.org/685831",,,,,,,,,,,,,
0,rosy-thrushtanager,https://animalia.bio/rosy-thrushtanager/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rosybilled-pochard,https://animalia.bio/rosybilled-pochard/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rosyfaced-lovebird,https://animalia.bio/rosyfaced-lovebird/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rosypatched-bushshrike,https://animalia.bio/rosypatched-bushshrike/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rosythroated-longclaw,https://animalia.bio/rosythroated-longclaw/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rota-whiteeye,https://animalia.bio/rota-whiteeye/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rote-boobook,https://animalia.bio/rote-boobook/,Animalia,Chordata,Aves,Strigiformes,Strigidae,Ninox,Ninox rotiensis,,Indonesia,,,,,"https://en.wikipedia.org/wiki/Rote_boobook,https://xeno-canto.org/627387",,,,,,,,,,,,,
0,rote-leaf-warbler,https://animalia.bio/rote-leaf-warbler/,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus rotiensis,Asia,Indonesia,,"Anthropogenic biome,Forest",,,"https://en.wikipedia.org/wiki/Rote_leaf_warbler,https://www.iucnredlist.org/species/155224052/155236383,https://xeno-canto.org/627382",,,,,,,,,,,,,
0,rote-myzomela,https://animalia.bio/rote-myzomela/,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Myzomela,Myzomela irianawidodoae,,Indonesia,,,,,"https://en.wikipedia.org/wiki/Rote_myzomela,https://xeno-canto.org/477629",,,,,,,,,,,,,
0,rothschilds-swift,https://animalia.bio/rothschilds-swift/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,rotuma-myzomela,https://animalia.bio/rotuma-myzomela/,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Myzomela,Myzomela chermesina,,Fiji,,"Anthropogenic biome,Forest,Shrubland,Agricultural","Terrestrial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Rotuma_myzomela,https://www.iucnredlist.org/species/22703871/93940999",,,,,,,,,,,,,
0,rougets-rail,https://animalia.bio/rougets-rail/,Animalia,Chordata,Aves,Gruiformes,Rallidae,Rougetius,Rougetius rougetii,Africa,"Eritrea,",,"Freshwater,Anthropogenic biome,Grassland,Shrubland,Wetlands,Agricultural,Urban wildlife,Marsh,Swamp",,,"https://en.wikipedia.org/wiki/Rouget's_rail,https://www.iucnredlist.org/species/22692548/93358279,https://xeno-canto.org/306734",Neornithes,Neognathae,Neoaves,,,,,,,,,,
0,roughcrested-malkoha,https://animalia.bio/roughcrested-malkoha/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,roughlegged-buzzard,https://animalia.bio/roughlegged-buzzard/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,roughlegged-tyrannulet,https://animalia.bio/roughlegged-tyrannulet/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,roundtailed-manakin,https://animalia.bio/roundtailed-manakin/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,roviana-rail,https://animalia.bio/roviana-rail/,Animalia,Chordata,Aves,Gruiformes,Rallidae,Hypotaenidia,Hypotaenidia rovianae,,Solomon Islands,,"Anthropogenic biome,Forest,Shrubland,Agricultural",,,"https://en.wikipedia.org/wiki/Roviana_rail,https://www.iucnredlist.org/species/22692438/93353749",Neornithes,Neognathae,Neoaves,,,,,,,,,,
0,royal-cinclodes,https://animalia.bio/royal-cinclodes/,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Cinclodes,Cinclodes aricomae,South America,"Bolivia,",,"Freshwater,Forest,Wetlands,Woodland,Mountains,Shrubland",,,"https://en.wikipedia.org/wiki/Royal_cinclodes,https://www.iucnredlist.org/species/22724402/128905948,https://xeno-canto.org/677595",,,,,,,,,,,,,
0,royal-parrotfinch,https://animalia.bio/royal-parrotfinch/,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Erythrura,Erythrura regia,,"Samoa,",,"Anthropogenic biome,Forest,Grassland",,,"https://en.wikipedia.org/wiki/Royal_parrotfinch,https://www.iucnredlist.org/species/106022210/111182119",,,,,,,,,,,,,
0,royal-penguin,https://animalia.bio/royal-penguin/,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes schlegeli,"Oceania,",Antarctica,,"Oceanic pelagic zone,Neritic zone,Temperate grasslands,Coastal,Marine,Grassland","Semiaquatic, ,Flightless bird, ,Shorebirds, ,Precocial, ,Natatorial, ,Terrestrial, ,Territorial, ,Congregatory,  ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Royal_penguin,http://www.iucnredlist.org/details/22697797/0,https://xeno-canto.org/396259",,,,,"rookery, colony, huddle, convent, waddle, raft",,,,,"Australia,",,,
