,Common Name,Animalia_Link,Kingdom,Phylum,Class,Order,Family,Genus,SPECIES,Continents,Countries,Biome,Ref,Introduced Countries,Regions,Lifestyle,Seasonal behavior,Subfamily,Subclass,Infraclass,Superorder,Subcontinents,Group name,Suborder,Oceans,Islands,Tribe,Seas
0,cozumel-thrasher,https://animalia.bio/cozumel-thrasher/,Animalia,Chordata,Aves,Passeriformes,Mimidae,Toxostoma,Toxostoma guttatum,North America,Mexico,"Forest,Shrubland","https://en.wikipedia.org/wiki/Cozumel_thrasher,https://www.iucnredlist.org/species/22711105/179828104,https://xeno-canto.org/42594",,,,,,,,,,,,,,,
0,cozumel-vireo,https://animalia.bio/cozumel-vireo/,Animalia,Chordata,Aves,Passeriformes,Vireonidae,Vireo,Vireo bairdi,North America,Mexico,"Anthropogenic biome,Forest,Shrubland","https://en.wikipedia.org/wiki/Cozumel_vireo,https://www.iucnredlist.org/species/22705194/179520467,https://xeno-canto.org/437954",,,,,,,,,,,,,,,
0,crabplover,https://animalia.bio/crabplover/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,crag-chilia,https://animalia.bio/crag-chilia/,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Ochetorhynchus,Ochetorhynchus melanurus,South America,Chile,"Rocky areas,Shrubland","https://en.wikipedia.org/wiki/Crag_chilia,https://www.iucnredlist.org/species/22702120/93861147,https://xeno-canto.org/548946",,,"Terrestrial, ,Oviparous",Partially migrant,,,,,,,,,,,
0,crane-hawk,https://animalia.bio/crane-hawk/,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Geranospiza,Geranospiza caerulescens,"South America,",North America,"Freshwater,Anthropogenic biome,Forest,Savanna,Shrubland,Wetlands","https://en.wikipedia.org/wiki/Crane_hawk,https://www.iucnredlist.org/species/22695729/168785689,https://xeno-canto.org/697206",,"Belize,","Terrestrial, ,Oviparous, ,Altricial, ,Soaring",Not a migrant,,,,,,,,,,,
0,craveris-murrelet,https://animalia.bio/craveris-murrelet/,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Synthliboramphus,Synthliboramphus craveri,North America,"Guatemala,","Neritic zone,Oceanic pelagic zone,Coastal,Marine,Caves and Subterranean Habitats","https://en.wikipedia.org/wiki/Craveri's_murrelet,https://www.iucnredlist.org/species/22694887/179078444,https://xeno-canto.org/677265",,,,,,,,,,,,,,,
0,creambacked-woodpecker,https://animalia.bio/creambacked-woodpecker/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,creambreasted-fruit-dove,https://animalia.bio/creambreasted-fruit-dove/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,creambrowed-whiteeye,https://animalia.bio/creambrowed-whiteeye/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,creamcolored-courser,https://animalia.bio/creamcolored-courser/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,creamcolored-woodpecker,https://animalia.bio/creamcolored-woodpecker/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,creameyed-bulbul,https://animalia.bio/creameyed-bulbul/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,creamstriped-bulbul,https://animalia.bio/creamstriped-bulbul/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,creamthroated-whiteeye,https://animalia.bio/creamthroated-whiteeye/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,creamvented-bulbul,https://animalia.bio/creamvented-bulbul/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,creamwinged-cinclodes,https://animalia.bio/creamwinged-cinclodes/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,creamybellied-antwren,https://animalia.bio/creamybellied-antwren/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,creamybellied-gnatcatcher,https://animalia.bio/creamybellied-gnatcatcher/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,creamybellied-thrush,https://animalia.bio/creamybellied-thrush/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,creamycrested-spinetail,https://animalia.bio/creamycrested-spinetail/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,creamyrumped-miner,https://animalia.bio/creamyrumped-miner/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,crescent-honeyeater,https://animalia.bio/crescent-honeyeater/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,crescentchested-babbler,https://animalia.bio/crescentchested-babbler/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,crescentchested-puffbird,https://animalia.bio/crescentchested-puffbird/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,crescentchested-warbler,https://animalia.bio/crescentchested-warbler/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,crescentfaced-antpitta,https://animalia.bio/crescentfaced-antpitta/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,crested-ant-tanager,https://animalia.bio/crested-ant-tanager/,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Habia,Habia cristata,South America,Colombia,"Forest,Shrubland,Mountains","https://en.wikipedia.org/wiki/Crested_ant_tanager,https://www.iucnredlist.org/species/22722437/132015966,https://xeno-canto.org/600240",,,,,,,,,,,,,,,
0,crested-auklet,https://animalia.bio/crested-auklet/,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Aethia,Aethia cristatella,"North America,",Asia,"Coastal,Oceanic pelagic zone,Marine,Tundra,Intertidal zone,Neritic zone,Rocky areas","https://en.wikipedia.org/wiki/Crested_auklet,https://www.iucnredlist.org/species/22694915/131877037,https://xeno-canto.org/106006",,,"Terrestrial, ,Territorial, ,Congregatory, ,Oviparous, ,Precocial, ,Seabird",Migrating,,,,,,,,,,,
0,crested-barbet,https://animalia.bio/crested-barbet/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,crested-becard,https://animalia.bio/crested-becard/,Animalia,Chordata,Aves,Passeriformes,Tityridae,Pachyramphus,Pachyramphus validus,South America,"Ecuador,","Forest,Mountains,Montane forest","https://en.wikipedia.org/wiki/Crested_becard,https://www.iucnredlist.org/species/22700683/130264229,https://xeno-canto.org/692033",,,"Terrestrial, ,Oviparous",Migrating,,,,,,,,,,,
0,crested-bellbird,https://animalia.bio/crested-bellbird/,Animalia,Chordata,Aves,Passeriformes,Oreoicidae,Oreoica,Oreoica gutturalis,Oceania,Australia,"Temperate grasslands,Tropical savanna,Mediterranean forests, woodlands, and scrub,Desert,Savanna,Shrubland,Dunes,Forest,Woodland","https://en.wikipedia.org/wiki/Crested_bellbird,http://www.iucnredlist.org/details/22705408/0,https://xeno-canto.org/688698",,,"Terrestrial, ,Altricial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,crested-berrypecker,https://animalia.bio/crested-berrypecker/,Animalia,Chordata,Aves,Passeriformes,Paramythiidae,Paramythia,Paramythia montium,Asia,Indonesia,"Forest,Shrubland","https://en.wikipedia.org/wiki/Crested_berrypecker,https://www.iucnredlist.org/species/103693003/94570995",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,crested-black-tyrant,https://animalia.bio/crested-black-tyrant/,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Knipolegus,Knipolegus lophotes,South America,"Brazil,","Anthropogenic biome,Grassland,Savanna,Shrubland,Agricultural","https://en.wikipedia.org/wiki/Crested_black_tyrant,https://www.iucnredlist.org/species/22700261/93766417",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,crested-bobwhite,https://animalia.bio/crested-bobwhite/,Animalia,Chordata,Aves,Galliformes,Odontophoridae,Colinus,Colinus cristatus,"South America,",North America,"Anthropogenic biome,Grassland,Savanna,Shrubland,Forest","https://en.wikipedia.org/wiki/Crested_bobwhite,https://www.iucnredlist.org/species/45093141/132037999,https://xeno-canto.org/589643",,"Costa Rica,","Terrestrial, ,Oviparous, ,Precocial",Not a migrant,,,,,,,,,,,
0,crested-bunting,https://animalia.bio/crested-bunting/,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza lathami,Asia,"China,","Anthropogenic biome,Grassland,Rocky areas,Shrubland","https://en.wikipedia.org/wiki/Crested_bunting,https://www.iucnredlist.org/species/22720872/94688007,https://xeno-canto.org/672086",,,"Terrestrial, ,Oviparous",Partially migrant,,,,,,,,,,,
0,crested-caracara,https://animalia.bio/crested-caracara/,Animalia,Chordata,Aves,Falconiformes,Falconidae,Caracara,Caracara cheriway,"North America,",Antarctica,"Tropical savanna,Desert,Tropical dry forest,Tropical moist forests,Freshwater,Anthropogenic biome,Grassland,Shrubland,Wetlands,Forest,Rainforest,Mountains,Savanna,Marsh","https://en.wikipedia.org/wiki/Northern_crested_caracara,http://www.iucnredlist.org/details/22696255/0,https://xeno-canto.org/693374",,,"Terrestrial, ,Soaring birds, ,Altricial, ,Oviparous",Not a migrant,,,,,"South America,","bazaar, eyrie, stooping up, ringing up, tower",,,,Caracarini,
0,crested-coua,https://animalia.bio/crested-coua/,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coua,Coua cristata,Africa,Madagascar,"Forest,Savanna,Shrubland","https://en.wikipedia.org/wiki/Crested_coua,https://www.iucnredlist.org/species/22725453/94892874,https://xeno-canto.org/660180",,,"Terrestrial, ,Oviparous, ,Altricial",Not a migrant,,,,,,,,,,,
0,crested-cuckoodove,https://animalia.bio/crested-cuckoodove/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,crested-doradito,https://animalia.bio/crested-doradito/,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Pseudocolopteryx,Pseudocolopteryx sclateri,"South America,",North America,"Freshwater,Wetlands,Swamp","https://en.wikipedia.org/wiki/Crested_doradito,https://www.iucnredlist.org/species/22699427/93731375,https://xeno-canto.org/53265",,,,,,,,,,,,,,,
0,crested-drongo,https://animalia.bio/crested-drongo/,Animalia,Chordata,Aves,Passeriformes,Dicruridae,Dicrurus,Dicrurus forficatus,Africa,"Comoros,","Anthropogenic biome,Forest,Savanna","https://en.wikipedia.org/wiki/Crested_drongo,https://www.iucnredlist.org/species/22706952/118759280,https://xeno-canto.org/697824",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,crested-duck,https://animalia.bio/crested-duck/,Animalia,Chordata,Aves,Anseriformes,Anatidae,Lophonetta,Lophonetta specularioides,South America,"Chile,","Freshwater,Neritic zone,Wetlands,Marine,Mountains,Rocky areas,Marsh","https://en.wikipedia.org/wiki/Crested_duck,https://www.iucnredlist.org/species/22680130/92845539,https://xeno-canto.org/521490",,"Argentina,","Terrestrial, ,Congregatory, ,Oviparous, ,Precocial, ,Territorial, ,Waterfowl",Migrating,,,,,,,,,,,
0,crested-eagle,https://animalia.bio/crested-eagle/,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Morphnus,Morphnus guianensis,"South America,",North America,"Forest,Rainforest","https://en.wikipedia.org/wiki/Crested_eagle,https://www.iucnredlist.org/species/22695991/118209977,https://xeno-canto.org/610376",,"Belize,",,,,,,,,,,,,,
0,crested-finchbill,https://animalia.bio/crested-finchbill/,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Spizixos,Spizixos canifrons,Asia,"China,","Anthropogenic biome,Forest,Shrubland,Mountains","https://en.wikipedia.org/wiki/Crested_finchbill,https://www.iucnredlist.org/species/22712597/94337611,https://xeno-canto.org/617861",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,crested-fireback,https://animalia.bio/crested-fireback/,Animalia,Chordata,Aves,Galliformes,Phasianidae,Lophura,Lophura ignita,Asia,"Brunei,","Anthropogenic biome,Forest","https://en.wikipedia.org/wiki/Crested_fireback,https://www.iucnredlist.org/species/22727431/184560985,https://xeno-canto.org/610730",,,"Terrestrial, ,Oviparous, ,Precocial",Not a migrant,,,,,,,,,,,
0,crested-francolin,https://animalia.bio/crested-francolin/,Animalia,Chordata,Aves,Galliformes,Phasianidae,Dendroperdix,Dendroperdix sephaena,Africa,"South Africa,","Forest,Grassland,Savanna,Shrubland,Wetlands,Swamp","https://en.wikipedia.org/wiki/Crested_francolin,https://www.iucnredlist.org/species/22678752/92787092,https://xeno-canto.org/659847",,"Angola,","Terrestrial, ,Oviparous, ,Precocial",Not a migrant,,,,,,,,,,,
0,crested-gallito,https://animalia.bio/crested-gallito/,Animalia,Chordata,Aves,Passeriformes,Rhinocryptidae,Rhinocrypta,Rhinocrypta lanceolata,South America,"Argentina,","Savanna,Shrubland,Forest","https://en.wikipedia.org/wiki/Crested_gallito,https://www.iucnredlist.org/species/22703440/93923185,https://xeno-canto.org/687751",,,,,,,,,,,,,,,
0,crested-goshawk,https://animalia.bio/crested-goshawk/,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter trivirgatus,Asia,"China,","Anthropogenic biome,Forest,Urban wildlife,Woodland","https://en.wikipedia.org/wiki/Crested_goshawk,https://www.iucnredlist.org/species/22695462/93510676,https://xeno-canto.org/698796",,,"Terrestrial, ,Oviparous, ,Altricial, ,Soaring, ,Gliding",Not a migrant,,,,,,,,,,,
0,crested-guan,https://animalia.bio/crested-guan/,Animalia,Chordata,Aves,Galliformes,Cracidae,Penelope,Penelope purpurascens,"South America,",North America,"Forest,Agricultural,Anthropogenic biome","https://en.wikipedia.org/wiki/Crested_guan,https://www.iucnredlist.org/species/22678376/92770679,https://xeno-canto.org/544057",,,"Terrestrial, ,Oviparous, ,Precocial, ,Arboreal, ,Gliding",Not a migrant,,,,,,,,,,,
0,crested-guineafowl,https://animalia.bio/crested-guineafowl/,Animalia,Chordata,Aves,Galliformes,Numididae,Guttera,Guttera pucherani,Africa,"Kenya,","Anthropogenic biome,Forest,Savanna,Woodland,Shrubland","https://en.wikipedia.org/wiki/Crested_guineafowl,https://www.iucnredlist.org/species/22725212/94887385,https://xeno-canto.org/679780",,,"Terrestrial, ,Oviparous, ,Precocial",Not a migrant,,,,,,,,,,,
0,crested-honey-buzzard,https://animalia.bio/crested-honey-buzzard/,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Pernis,Pernis ptilorhynchus,Asia,"China,","Anthropogenic biome,Forest,Grassland,Woodland","https://en.wikipedia.org/wiki/Crested_honey_buzzard,https://www.iucnredlist.org/species/22694995/93483912,https://xeno-canto.org/707208",,,"Terrestrial, ,Congregatory, ,Oviparous, ,Altricial, ,Soaring",Migrating,,,,,,,,,,,
0,crested-hornero,https://animalia.bio/crested-hornero/,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius cristatus,South America,"Argentina,","Anthropogenic biome,Savanna,Shrubland","https://en.wikipedia.org/wiki/Crested_hornero,https://www.iucnredlist.org/species/22702147/93862051,https://xeno-canto.org/686220",,,,,,,,,,,,,,,
0,crested-ibis,https://animalia.bio/crested-ibis/,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Nipponia,Nipponia nippon,Asia,China,"Temperate broadleaf and mixed forest,Temperate coniferous forest,Rivers,Wetlands,Agricultural,Anthropogenic biome,Forest,Marsh,Mountains,Swamp,Freshwater","https://en.wikipedia.org/wiki/Crested_ibis,https://www.iucnredlist.org/species/22697548/132069229,https://xeno-canto.org/344270",,,"Arboreal, ,Predator, ,Wading birds, ,Shorebirds, ,Altricial, ,Semiaquatic, ,Terrestrial, ,Territorial, ,Congregatory, ,Oviparous, ,Precocial",Not a migrant,,Neornithes,Neognathae,Neoaves,East Asia,"congregation, stand, wedge",,,,,
0,crested-jay,https://animalia.bio/crested-jay/,Animalia,Chordata,Aves,Passeriformes,Platylophidae,Platylophus,Platylophus galericulatus,Asia,"Brunei,","Anthropogenic biome,Forest,Mountains","https://en.wikipedia.org/wiki/Crested_jay,https://www.iucnredlist.org/species/22705602/152681152,https://xeno-canto.org/628152",,,,,,,,,,,,,,,
0,crested-kingfisher,https://animalia.bio/crested-kingfisher/,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Megaceryle,Megaceryle lugubris,Asia,"China,","Freshwater,Forest,Wetlands,Mountains","https://en.wikipedia.org/wiki/Crested_kingfisher,https://www.iucnredlist.org/species/22683620/92992024,https://xeno-canto.org/404507",,,"Terrestrial, ,Oviparous, ,Burrowing",Partially migrant,Cerylinae,Neornithes,Neognathae,Neoaves,,,Alcedini,,,,
0,crested-lark,https://animalia.bio/crested-lark/,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Galerida,Galerida cristata,"Europe,","Asia,","Anthropogenic biome,Grassland,Intertidal zone,Savanna,Shrubland,Marine,Mountains","https://en.wikipedia.org/wiki/Crested_lark,https://www.iucnredlist.org/species/22717383/155503110,https://xeno-canto.org/702711",,Africa,"Terrestrial, ,Oviparous, ,Territorial",Migrating,,,,,,,,,,,
0,crested-malimbe,https://animalia.bio/crested-malimbe/,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Malimbus,Malimbus malimbicus,Africa,"Equatorial Guinea,","Anthropogenic biome,Forest","https://en.wikipedia.org/wiki/Crested_malimbe,https://www.iucnredlist.org/species/22719104/94611333,https://xeno-canto.org/519018",,,,,,,,,,,,,,,
0,crested-myna,https://animalia.bio/crested-myna/,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Acridotheres,Acridotheres cristatellus,Asia,"China,","Anthropogenic biome,Grassland,Urban wildlife,Agricultural,Estuaries,Forest","https://en.wikipedia.org/wiki/Crested_myna,https://www.iucnredlist.org/species/22710946/94269013,https://xeno-canto.org/659227","Taiwan,",,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,crested-oropendola,https://animalia.bio/crested-oropendola/,Animalia,Chordata,Aves,Passeriformes,Icteridae,Psarocolius,Psarocolius decumanus,"South America,",North America,"Anthropogenic biome,Forest","https://en.wikipedia.org/wiki/Crested_oropendola,https://www.iucnredlist.org/species/22723982/138239106,https://xeno-canto.org/706335",,"Trinidad and Tobago,","Terrestrial,  ,Oviparous",Not a migrant,,,,,,,,,,,
0,crested-owl,https://animalia.bio/crested-owl/,Animalia,Chordata,Aves,Strigiformes,Strigidae,Lophostrix,Lophostrix cristata,"South America,",North America,"Forest,Rainforest,Mountains,Wetlands,Swamp,Riparian","https://en.wikipedia.org/wiki/Crested_owl,https://www.iucnredlist.org/species/22689177/130160501,https://xeno-canto.org/673544",,"Belize,","Terrestrial, ,Oviparous, ,Altricial",Not a migrant,,,,,,,,,,,
0,crested-partridge,https://animalia.bio/crested-partridge/,Animalia,Chordata,Aves,Galliformes,Phasianidae,Rollulus,Rollulus rouloul,Asia,"Brunei,","Forest,Rainforest","https://en.wikipedia.org/wiki/Crested_partridge,https://www.iucnredlist.org/species/22679106/92802856,https://xeno-canto.org/669547",,,,,,,,,,,,,,,
0,crested-pigeon,https://animalia.bio/crested-pigeon/,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ocyphaps,Ocyphaps lophotes,,Australia,"Freshwater,Anthropogenic biome,Grassland,Savanna,Shrubland,Wetlands,Urban wildlife,Agricultural","https://en.wikipedia.org/wiki/Crested_pigeon,https://www.iucnredlist.org/species/22690676/93283379,https://xeno-canto.org/692682",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,crested-quaildove,https://animalia.bio/crested-quaildove/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,crested-quetzal,https://animalia.bio/crested-quetzal/,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Pharomachrus,Pharomachrus antisianus,South America,"Ecuador,","Forest,Mountains,Rainforest,Anthropogenic biome,Montane forest","https://en.wikipedia.org/wiki/Crested_quetzal,https://www.iucnredlist.org/species/22682732/92958726,https://xeno-canto.org/626071",,,"Arboreal, ,Zoochory, ,Terrestrial, ,Territorial, ,Oviparous","Not a migrant, ,Partially migrant",,,,,,,,,,,
0,crested-satinbird,https://animalia.bio/crested-satinbird/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,crested-serpent-eagle,https://animalia.bio/crested-serpent-eagle/,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Spilornis,Spilornis cheela,Asia,"China,","Agricultural,Anthropogenic biome,Forest,Marsh,Wetlands,Rainforest,Riparian,Grassland,Freshwater,Neritic zone,Savanna","https://en.wikipedia.org/wiki/Crested_serpent_eagle,https://www.iucnredlist.org/species/22695293/95221642,https://xeno-canto.org/664773",,,"Arboreal, ,Nomadic, ,Terrestrial, ,Oviparous, ,Altricial, ,Soaring",Not a migrant,,,,,,,,,,,
0,crested-shelduck,https://animalia.bio/crested-shelduck/,Animalia,Chordata,Aves,Anseriformes,Anatidae,Tadorna,Tadorna cristata,Asia,"South Korea,","Freshwater,Neritic zone,Wetlands,Marine,Forest,Mountains","https://en.wikipedia.org/wiki/Crested_shelduck,https://www.iucnredlist.org/species/22680021/132052989",,,,,,,,,,,,,,,
0,crested-shriketit,https://animalia.bio/crested-shriketit/,Animalia,Chordata,Aves,Passeriformes,Falcunculidae,Falcunculus,Falcunculus frontatus,,Australia,"Anthropogenic biome,Forest,Savanna,Shrubland,Woodland","https://en.wikipedia.org/wiki/Crested_shriketit,https://www.iucnredlist.org/species/103693235/181646246,https://xeno-canto.org/460813",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,crested-spinetail,https://animalia.bio/crested-spinetail/,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Cranioleuca,Cranioleuca subcristata,South America,"Colombia,","Anthropogenic biome,Forest,Mountains,Shrubland","https://en.wikipedia.org/wiki/Crested_spinetail,https://www.iucnredlist.org/species/22702429/93874999,https://xeno-canto.org/678783",,,,,,,,,,,,,,,
